number_of_game,winner,cur_reward,avg100_reward,avgall_reward,epsilon,win3,win2,win1,avg3,avg2,avg1
1689,3,700,2795.0,2619.2603550295858,0.7310000000000296,38.0,21.0,27.0,3234.5,2104.5,2561.0
1690,2,1100,2736.0,2618.36191602602,0.7308000000000296,38.0,21.0,27.0,3234.5,2104.5,2561.0
1691,3,1100,2741.0,2617.4645390070923,0.7306000000000297,38.0,21.0,27.0,3234.5,2104.5,2561.0
1692,0,6600,2801.0,2619.8168930891907,0.7304000000000297,38.0,21.0,27.0,3234.5,2104.5,2561.0
1693,3,750,2805.5,2618.7131050767416,0.7302000000000297,38.0,21.0,27.0,3234.5,2104.5,2561.0
1694,0,7350,2817.5,2621.504424778761,0.7300000000000297,38.0,21.0,27.0,3234.5,2104.5,2561.0
1695,2,950,2754.5,2620.5188679245284,0.7298000000000298,38.0,21.0,27.0,3234.5,2104.5,2561.0
1696,3,900,2691.5,2619.505008839128,0.7296000000000298,38.0,21.0,27.0,3234.5,2104.5,2561.0
1697,3,-400,2615.0,2617.7267373380446,0.7294000000000298,38.0,21.0,27.0,3234.5,2104.5,2561.0
1698,0,7000,2622.0,2620.306062389641,0.7292000000000298,38.0,21.0,27.0,3234.5,2104.5,2561.0
1699,3,650,2632.5,2619.1470588235293,0.7290000000000298,38.0,21.0,27.0,3234.5,2104.5,2561.0
1700,3,550,2629.0,2617.9306290417403,0.7288000000000299,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1701,0,5700,2674.5,2619.741480611046,0.7286000000000299,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1702,2,1400,2678.0,2619.0252495596005,0.7284000000000299,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1703,0,7200,2750.0,2621.713615023474,0.7282000000000299,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1704,0,6400,2747.5,2623.9296187683285,0.72800000000003,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1705,3,-100,2745.0,2622.332942555686,0.72780000000003,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1706,2,550,2745.5,2621.1189220855304,0.72760000000003,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1707,3,350,2685.5,2619.7892271662763,0.72740000000003,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1708,3,100,2679.5,2618.314803978935,0.72720000000003,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1709,3,850,2682.5,2617.280701754386,0.7270000000000301,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1710,2,900,2685.0,2616.2770309760376,0.7268000000000301,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1711,3,750,2619.0,2615.1869158878503,0.7266000000000301,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1712,2,550,2622.0,2613.9813193228256,0.7264000000000301,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1713,2,350,2619.5,2612.6604434072347,0.7262000000000302,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1714,2,-100,2616.5,2611.078717201166,0.7260000000000302,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1715,0,6150,2676.0,2613.141025641026,0.7258000000000302,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1716,3,300,2667.0,2611.793826441468,0.7256000000000302,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1717,3,700,2666.5,2610.6810244470316,0.7254000000000302,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1718,2,650,2602.5,2609.540430482839,0.7252000000000303,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1719,0,6650,2597.0,2611.889534883721,0.7250000000000303,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1720,2,850,2596.0,2610.8657757117953,0.7248000000000303,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1721,0,6650,2664.5,2613.211382113821,0.7246000000000303,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1722,3,1050,2660.5,2612.304120719675,0.7244000000000304,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1723,0,7300,2729.5,2615.0232018561487,0.7242000000000304,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1724,3,150,2724.0,2613.5942028985505,0.7240000000000304,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1725,0,7100,2723.0,2616.1935110081113,0.7238000000000304,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1726,0,6850,2782.0,2618.6450492182976,0.7236000000000304,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1727,3,350,2717.0,2617.332175925926,0.7234000000000305,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1728,3,650,2713.0,2616.1943319838056,0.7232000000000305,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1729,0,7100,2713.5,2618.78612716763,0.7230000000000305,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1730,0,6900,2777.0,2621.259387637204,0.7228000000000305,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1731,2,350,2777.0,2619.9480369515013,0.7226000000000306,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1732,3,500,2713.5,2618.7247547605307,0.7224000000000306,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1733,0,7350,2715.5,2621.453287197232,0.7222000000000306,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1734,2,-50,2713.5,2619.9135446685877,0.7220000000000306,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1735,2,300,2641.0,2618.577188940092,0.7218000000000306,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1736,2,950,2639.0,2617.6165803108806,0.7216000000000307,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1737,2,600,2632.5,2616.4556962025317,0.7214000000000307,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1738,0,6950,2636.0,2618.9476710753306,0.7212000000000307,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1739,2,950,2586.5,2617.9885057471265,0.7210000000000307,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1740,3,1100,2597.0,2617.1165996553705,0.7208000000000307,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1741,2,-100,2597.5,2615.556831228473,0.7206000000000308,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1742,3,850,2534.5,2614.543889845095,0.7204000000000308,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1743,0,7050,2606.5,2617.087155963303,0.7202000000000308,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1744,3,750,2607.0,2616.0171919770773,0.7200000000000308,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1745,3,900,2614.5,2615.0343642611683,0.7198000000000309,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1746,2,-100,2611.5,2613.480251860332,0.7196000000000309,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1747,0,7050,2683.0,2616.0183066361556,0.7194000000000309,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1748,0,7100,2750.0,2618.582046883934,0.7192000000000309,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1749,3,1150,2692.0,2617.7428571428572,0.719000000000031,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1750,3,650,2693.0,2616.6190748143918,0.718800000000031,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1751,3,950,2630.5,2615.667808219178,0.718600000000031,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1752,0,7050,2691.0,2618.197375926982,0.718400000000031,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1753,2,350,2693.5,2616.904218928164,0.718200000000031,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1754,3,450,2693.5,2615.6695156695155,0.7180000000000311,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1755,0,6000,2753.0,2617.5968109339406,0.7178000000000311,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1756,2,350,2759.0,2616.3062037564027,0.7176000000000311,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1757,0,6700,2815.5,2618.6291240045507,0.7174000000000311,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1758,3,750,2805.0,2617.566799317794,0.7172000000000311,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1759,2,50,2734.0,2616.1079545454545,0.7170000000000312,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1760,3,150,2734.0,2614.7075525269734,0.7168000000000312,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1761,3,300,2667.5,2613.3938706015892,0.7166000000000312,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1762,2,1000,2609.5,2612.4787294384573,0.7164000000000312,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1763,0,6650,2665.0,2614.767573696145,0.7162000000000313,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1764,3,800,2663.0,2613.7393767705385,0.7160000000000313,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1765,0,6700,2671.0,2616.053227633069,0.7158000000000313,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1766,3,950,2671.0,2615.1103565365024,0.7156000000000313,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1767,3,350,2667.0,2613.829185520362,0.7154000000000313,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1768,3,50,2599.0,2612.3798756359524,0.7152000000000314,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1769,0,7300,2669.0,2615.0282485875705,0.7150000000000314,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1770,0,7100,2733.0,2617.5607001693957,0.7148000000000314,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1771,3,-1500,2650.0,2615.237020316027,0.7146000000000314,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1772,3,350,2578.0,2613.959390862944,0.7144000000000315,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1773,2,400,2573.0,2612.7113866967306,0.7142000000000315,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1774,0,6650,2633.0,2614.9859154929577,0.7140000000000315,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1775,0,6000,2625.5,2616.891891891892,0.7138000000000315,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1776,0,7050,2628.0,2619.3866066404053,0.7136000000000315,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1777,3,250,2562.5,2618.0539932508436,0.7134000000000316,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1778,3,850,2568.5,2617.060146149522,0.7132000000000316,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1779,0,6650,2570.5,2619.325842696629,0.7130000000000316,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1780,2,1150,2575.5,2618.50084222347,0.7128000000000316,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1781,0,6800,2577.5,2620.847362514029,0.7126000000000317,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1782,0,6800,2642.0,2623.1912507010657,0.7124000000000317,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1783,0,7250,2644.0,2625.784753363229,0.7122000000000317,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1784,0,7300,2713.0,2628.4033613445376,0.7120000000000317,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1785,0,6850,2787.5,2630.767077267637,0.7118000000000317,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1786,0,7150,2854.5,2633.2960268606603,0.7116000000000318,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1787,2,650,2871.0,2632.1868008948545,0.7114000000000318,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1788,2,-400,2801.0,2630.4918949133594,0.7112000000000318,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1789,0,7250,2866.5,2633.072625698324,0.7110000000000318,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1790,2,700,2862.5,2631.9932998324957,0.7108000000000319,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1791,3,-700,2844.5,2630.1339285714284,0.7106000000000319,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1792,3,-500,2773.5,2628.388176240937,0.7104000000000319,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1793,3,100,2767.0,2626.978818283166,0.7102000000000319,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1794,3,1200,2705.5,2626.183844011142,0.7100000000000319,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1795,0,7100,2767.0,2628.674832962138,0.709800000000032,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1796,3,850,2766.5,2627.6850306065667,0.709600000000032,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1797,0,7150,2842.0,2630.2002224694106,0.709400000000032,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1798,0,7850,2850.5,2633.101723179544,0.709200000000032,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1799,2,950,2853.5,2632.1666666666665,0.709000000000032,37.0,24.0,28.000000000000004,3278.0,2355.0,2674.5
1800,0,6250,2910.5,2634.175458078845,0.7088000000000321,31.0,25.0,30.0,2974.5,2176.0,2618.5
1801,2,100,2854.5,2632.7691453940065,0.7086000000000321,31.0,25.0,30.0,2974.5,2176.0,2618.5
1802,2,250,2843.0,2631.4475873544093,0.7084000000000321,31.0,25.0,30.0,2974.5,2176.0,2618.5
1803,2,850,2779.5,2630.460088691796,0.7082000000000321,31.0,25.0,30.0,2974.5,2176.0,2618.5
1804,2,650,2722.0,2629.3628808864264,0.7080000000000322,31.0,25.0,30.0,2974.5,2176.0,2618.5
1805,0,7250,2795.5,2631.9213732004428,0.7078000000000322,31.0,25.0,30.0,2974.5,2176.0,2618.5
1806,2,500,2795.0,2630.7415605976757,0.7076000000000322,31.0,25.0,30.0,2974.5,2176.0,2618.5
1807,2,1000,2801.5,2629.8396017699115,0.7074000000000322,31.0,25.0,30.0,2974.5,2176.0,2618.5
1808,0,6450,2865.0,2631.951354339414,0.7072000000000322,31.0,25.0,30.0,2974.5,2176.0,2618.5
1809,3,550,2862.0,2630.8011049723755,0.7070000000000323,31.0,25.0,30.0,2974.5,2176.0,2618.5
1810,3,850,2861.5,2629.817780231916,0.7068000000000323,31.0,25.0,30.0,2974.5,2176.0,2618.5
1811,0,6200,2916.0,2631.7880794701987,0.7066000000000323,31.0,25.0,30.0,2974.5,2176.0,2618.5
1812,3,900,2919.5,2630.8328736900166,0.7064000000000323,31.0,25.0,30.0,2974.5,2176.0,2618.5
1813,3,1300,2929.0,2630.099228224917,0.7062000000000324,31.0,25.0,30.0,2974.5,2176.0,2618.5
1814,2,1000,2940.0,2629.2011019283746,0.7060000000000324,31.0,25.0,30.0,2974.5,2176.0,2618.5
1815,0,5900,2937.5,2631.0022026431716,0.7058000000000324,31.0,25.0,30.0,2974.5,2176.0,2618.5
1816,0,6800,3002.5,2633.2966428178315,0.7056000000000324,31.0,25.0,30.0,2974.5,2176.0,2618.5
1817,3,400,2999.5,2632.068206820682,0.7054000000000324,31.0,25.0,30.0,2974.5,2176.0,2618.5
1818,0,5800,3051.0,2633.8097855964816,0.7052000000000325,31.0,25.0,30.0,2974.5,2176.0,2618.5
1819,0,7000,3054.5,2636.2087912087914,0.7050000000000325,31.0,25.0,30.0,2974.5,2176.0,2618.5
1820,3,650,3052.5,2635.118066996156,0.7048000000000325,31.0,25.0,30.0,2974.5,2176.0,2618.5
1821,0,6850,3054.5,2637.431394072448,0.7046000000000325,31.0,25.0,30.0,2974.5,2176.0,2618.5
1822,3,800,3052.0,2636.423477783873,0.7044000000000326,31.0,25.0,30.0,2974.5,2176.0,2618.5
1823,3,800,2987.0,2635.4166666666665,0.7042000000000326,31.0,25.0,30.0,2974.5,2176.0,2618.5
1824,3,150,2987.0,2634.054794520548,0.7040000000000326,31.0,25.0,30.0,2974.5,2176.0,2618.5
1825,2,-150,2914.5,2632.5301204819275,0.7038000000000326,31.0,25.0,30.0,2974.5,2176.0,2618.5
1826,2,500,2851.0,2631.36288998358,0.7036000000000326,31.0,25.0,30.0,2974.5,2176.0,2618.5
1827,3,450,2852.0,2630.1695842450767,0.7034000000000327,31.0,25.0,30.0,2974.5,2176.0,2618.5
1828,2,100,2846.5,2628.7862219792237,0.7032000000000327,31.0,25.0,30.0,2974.5,2176.0,2618.5
1829,3,1050,2786.0,2627.9234972677596,0.7030000000000327,31.0,25.0,30.0,2974.5,2176.0,2618.5
1830,2,700,2724.0,2626.8705625341345,0.7028000000000327,31.0,25.0,30.0,2974.5,2176.0,2618.5
1831,2,850,2729.0,2625.900655021834,0.7026000000000328,31.0,25.0,30.0,2974.5,2176.0,2618.5
1832,0,6950,2793.5,2628.2596835788327,0.7024000000000328,31.0,25.0,30.0,2974.5,2176.0,2618.5
1833,2,650,2726.5,2627.1810250817884,0.7022000000000328,31.0,25.0,30.0,2974.5,2176.0,2618.5
1834,0,7200,2799.0,2629.6730245231606,0.7020000000000328,31.0,25.0,30.0,2974.5,2176.0,2618.5
1835,0,6400,2860.0,2631.726579520697,0.7018000000000328,31.0,25.0,30.0,2974.5,2176.0,2618.5
1836,0,5800,2908.5,2633.4512792596624,0.7016000000000329,31.0,25.0,30.0,2974.5,2176.0,2618.5
1837,0,6850,2971.0,2635.745375408052,0.7014000000000329,31.0,25.0,30.0,2974.5,2176.0,2618.5
1838,3,450,2906.0,2634.556824361066,0.7012000000000329,31.0,25.0,30.0,2974.5,2176.0,2618.5
1839,0,6150,2958.0,2636.467391304348,0.7010000000000329,31.0,25.0,30.0,2974.5,2176.0,2618.5
1840,2,700,2954.0,2635.4155350353067,0.700800000000033,31.0,25.0,30.0,2974.5,2176.0,2618.5
1841,2,350,2958.5,2634.1748099891424,0.700600000000033,31.0,25.0,30.0,2974.5,2176.0,2618.5
1842,3,0,2950.0,2632.7455236028213,0.700400000000033,31.0,25.0,30.0,2974.5,2176.0,2618.5
1843,2,-200,2877.5,2631.209327548807,0.700200000000033,31.0,25.0,30.0,2974.5,2176.0,2618.5
1844,2,300,2873.0,2629.945799457995,0.700000000000033,31.0,25.0,30.0,2974.5,2176.0,2618.5
1845,3,550,2869.5,2628.819068255688,0.6998000000000331,31.0,25.0,30.0,2974.5,2176.0,2618.5
1846,0,6950,2940.0,2631.1586356253383,0.6996000000000331,31.0,25.0,30.0,2974.5,2176.0,2618.5
1847,0,7400,2943.5,2633.7391774891776,0.6994000000000331,31.0,25.0,30.0,2974.5,2176.0,2618.5
1848,3,500,2877.5,2632.5851811790158,0.6992000000000331,31.0,25.0,30.0,2974.5,2176.0,2618.5
1849,0,6600,2932.0,2634.7297297297296,0.6990000000000332,31.0,25.0,30.0,2974.5,2176.0,2618.5
1850,3,1000,2935.5,2633.846569421934,0.6988000000000332,31.0,25.0,30.0,2974.5,2176.0,2618.5
1851,2,350,2929.5,2632.6133909287255,0.6986000000000332,31.0,25.0,30.0,2974.5,2176.0,2618.5
1852,2,700,2866.0,2631.570426335672,0.6984000000000332,31.0,25.0,30.0,2974.5,2176.0,2618.5
1853,3,1050,2873.0,2630.7173678532904,0.6982000000000332,31.0,25.0,30.0,2974.5,2176.0,2618.5
1854,0,7200,2940.5,2633.1805929919137,0.6980000000000333,31.0,25.0,30.0,2974.5,2176.0,2618.5
1855,3,150,2882.0,2631.842672413793,0.6978000000000333,31.0,25.0,30.0,2974.5,2176.0,2618.5
1856,0,6900,2947.5,2634.1410877759827,0.6976000000000333,31.0,25.0,30.0,2974.5,2176.0,2618.5
1857,3,600,2886.5,2633.0462863293865,0.6974000000000333,31.0,25.0,30.0,2974.5,2176.0,2618.5
1858,0,6000,2939.0,2634.8574502420656,0.6972000000000333,31.0,25.0,30.0,2974.5,2176.0,2618.5
1859,2,1150,2950.0,2634.059139784946,0.6970000000000334,31.0,25.0,30.0,2974.5,2176.0,2618.5
1860,0,7000,3018.5,2636.4051585169263,0.6968000000000334,31.0,25.0,30.0,2974.5,2176.0,2618.5
1861,0,6400,3079.5,2638.4264232008595,0.6966000000000334,31.0,25.0,30.0,2974.5,2176.0,2618.5
1862,3,300,3072.5,2637.171229200215,0.6964000000000334,31.0,25.0,30.0,2974.5,2176.0,2618.5
1863,3,750,3013.5,2636.1587982832616,0.6962000000000335,31.0,25.0,30.0,2974.5,2176.0,2618.5
1864,3,1150,3017.0,2635.361930294906,0.6960000000000335,31.0,25.0,30.0,2974.5,2176.0,2618.5
1865,0,7150,3021.5,2637.7813504823152,0.6958000000000335,31.0,25.0,30.0,2974.5,2176.0,2618.5
1866,2,600,3018.0,2636.689876807713,0.6956000000000335,31.0,25.0,30.0,2974.5,2176.0,2618.5
1867,0,6700,3081.5,2638.865096359743,0.6954000000000335,31.0,25.0,30.0,2974.5,2176.0,2618.5
1868,3,100,3082.0,2637.506688068486,0.6952000000000336,31.0,25.0,30.0,2974.5,2176.0,2618.5
1869,0,6900,3078.0,2639.7860962566847,0.6950000000000336,31.0,25.0,30.0,2974.5,2176.0,2618.5
1870,2,600,3013.0,2638.6958845537147,0.6948000000000336,31.0,25.0,30.0,2974.5,2176.0,2618.5
1871,0,6500,3093.0,2640.758547008547,0.6946000000000336,31.0,25.0,30.0,2974.5,2176.0,2618.5
1872,3,1100,3100.5,2639.9359316604377,0.6944000000000337,31.0,25.0,30.0,2974.5,2176.0,2618.5
1873,2,850,3105.0,2638.9807897545356,0.6942000000000337,31.0,25.0,30.0,2974.5,2176.0,2618.5
1874,0,6950,3108.0,2641.28,0.6940000000000337,31.0,25.0,30.0,2974.5,2176.0,2618.5
1875,3,1150,3059.5,2640.4850746268658,0.6938000000000337,31.0,25.0,30.0,2974.5,2176.0,2618.5
1876,0,7100,3060.0,2642.86094832179,0.6936000000000337,31.0,25.0,30.0,2974.5,2176.0,2618.5
1877,2,350,3061.0,2641.640042598509,0.6934000000000338,31.0,25.0,30.0,2974.5,2176.0,2618.5
1878,0,6950,3122.0,2643.9329430548164,0.6932000000000338,31.0,25.0,30.0,2974.5,2176.0,2618.5
1879,2,-800,3047.5,2642.101063829787,0.6930000000000338,31.0,25.0,30.0,2974.5,2176.0,2618.5
1880,0,6950,3105.5,2644.3912812333865,0.6928000000000338,31.0,25.0,30.0,2974.5,2176.0,2618.5
1881,2,600,3043.5,2643.3049946865035,0.6926000000000339,31.0,25.0,30.0,2974.5,2176.0,2618.5
1882,2,800,2983.5,2642.326075411577,0.6924000000000339,31.0,25.0,30.0,2974.5,2176.0,2618.5
1883,0,7200,2983.0,2644.7452229299365,0.6922000000000339,31.0,25.0,30.0,2974.5,2176.0,2618.5
1884,0,7200,2982.0,2647.1618037135277,0.6920000000000339,31.0,25.0,30.0,2974.5,2176.0,2618.5
1885,0,7100,2984.5,2649.522799575822,0.6918000000000339,31.0,25.0,30.0,2974.5,2176.0,2618.5
1886,0,6800,2981.0,2651.72231054584,0.691600000000034,31.0,25.0,30.0,2974.5,2176.0,2618.5
1887,2,700,2981.5,2650.688559322034,0.691400000000034,31.0,25.0,30.0,2974.5,2176.0,2618.5
1888,2,350,2989.0,2649.470619375331,0.691200000000034,31.0,25.0,30.0,2974.5,2176.0,2618.5
1889,2,1150,2928.0,2648.677248677249,0.691000000000034,31.0,25.0,30.0,2974.5,2176.0,2618.5
1890,2,850,2929.5,2647.726070861978,0.690800000000034,31.0,25.0,30.0,2974.5,2176.0,2618.5
1891,2,1050,2947.0,2646.881606765328,0.6906000000000341,31.0,25.0,30.0,2974.5,2176.0,2618.5
1892,2,750,2959.5,2645.879556259905,0.6904000000000341,31.0,25.0,30.0,2974.5,2176.0,2618.5
1893,2,1100,2969.5,2645.063357972545,0.6902000000000341,31.0,25.0,30.0,2974.5,2176.0,2618.5
1894,2,900,2966.5,2644.142480211082,0.6900000000000341,31.0,25.0,30.0,2974.5,2176.0,2618.5
1895,3,-300,2892.5,2642.5896624472575,0.6898000000000342,31.0,25.0,30.0,2974.5,2176.0,2618.5
1896,3,950,2893.5,2641.6974169741698,0.6896000000000342,31.0,25.0,30.0,2974.5,2176.0,2618.5
1897,0,6400,2886.0,2643.677555321391,0.6894000000000342,31.0,25.0,30.0,2974.5,2176.0,2618.5
1898,3,600,2813.5,2642.6013691416533,0.6892000000000342,31.0,25.0,30.0,2974.5,2176.0,2618.5
1899,0,6750,2871.5,2644.7631578947367,0.6890000000000343,31.0,25.0,30.0,2974.5,2176.0,2618.5
1900,2,700,2816.0,2643.740136770121,0.6888000000000343,40.0,23.0,48.0,3557.5,2218.0,3872.5
1901,2,800,2823.0,2642.770767613039,0.6886000000000343,40.0,23.0,48.0,3557.5,2218.0,3872.5
1902,3,1250,2833.0,2642.0388859695217,0.6884000000000343,40.0,23.0,48.0,3557.5,2218.0,3872.5
1903,3,950,2834.0,2641.1502100840335,0.6882000000000343,40.0,23.0,48.0,3557.5,2218.0,3872.5
1904,2,1300,2840.5,2640.4461942257217,0.6880000000000344,40.0,23.0,48.0,3557.5,2218.0,3872.5
1905,2,-100,2767.0,2639.0083945435467,0.6878000000000344,40.0,23.0,48.0,3557.5,2218.0,3872.5
1906,2,550,2767.5,2637.91295228107,0.6876000000000344,40.0,23.0,48.0,3557.5,2218.0,3872.5
1907,0,6950,2827.0,2640.172955974843,0.6874000000000344,40.0,23.0,48.0,3557.5,2218.0,3872.5
1908,0,7400,2836.5,2642.6663174436876,0.6872000000000344,40.0,23.0,48.0,3557.5,2218.0,3872.5
1909,0,6700,2898.0,2644.7905759162304,0.6870000000000345,40.0,23.0,48.0,3557.5,2218.0,3872.5
1910,0,6400,2953.5,2646.755625327054,0.6868000000000345,40.0,23.0,48.0,3557.5,2218.0,3872.5
1911,0,6650,2958.0,2648.8493723849374,0.6866000000000345,40.0,23.0,48.0,3557.5,2218.0,3872.5
1912,3,900,2958.0,2647.9351803450077,0.6864000000000345,40.0,23.0,48.0,3557.5,2218.0,3872.5
1913,0,7100,3016.0,2650.2612330198535,0.6862000000000346,40.0,23.0,48.0,3557.5,2218.0,3872.5
1914,0,6900,3075.0,2652.4804177545693,0.6860000000000346,40.0,23.0,48.0,3557.5,2218.0,3872.5
1915,2,200,3018.0,2651.2004175365346,0.6858000000000346,40.0,23.0,48.0,3557.5,2218.0,3872.5
1916,2,150,2951.5,2649.8956703182057,0.6856000000000346,40.0,23.0,48.0,3557.5,2218.0,3872.5
1917,2,850,2956.0,2648.9572471324295,0.6854000000000346,40.0,23.0,48.0,3557.5,2218.0,3872.5
1918,0,6850,2966.5,2651.146430432517,0.6852000000000347,40.0,23.0,48.0,3557.5,2218.0,3872.5
1919,0,7050,2967.0,2653.4375,0.6850000000000347,40.0,23.0,48.0,3557.5,2218.0,3872.5
