number_of_game,winner,cur_reward,avg100_reward,avgall_reward,epsilon 
4754,0,7000,3041.5,2278.7486855941115,0.11120000000007862
4755,0,6750,3045.0,2279.688814129521,0.11100000000007862
4756,0,6850,3100.0,2280.649569056128,0.11080000000007861
4757,1,100,3093.0,2280.191256830601,0.11060000000007861
4758,1,650,3091.0,2279.8487077117043,0.1104000000000786
4759,2,850,3039.5,2279.548319327731,0.1102000000000786
4760,3,1000,2984.0,2279.2795631169924,0.11000000000007859
4761,1,900,2981.5,2278.989920201596,0.10980000000007858
4762,3,450,2982.0,2278.6059206382533,0.10960000000007858
4763,2,1400,2919.5,2278.4214945424014,0.10940000000007857
4764,0,6400,2971.5,2279.286463798531,0.10920000000007857
4765,3,-250,2894.5,2278.7557700377674,0.10900000000007856
4766,0,7350,2959.0,2279.8195930354523,0.10880000000007856
4767,3,1150,2964.5,2279.582634228188,0.10860000000007855
4768,0,7000,2971.0,2280.57244705389,0.10840000000007854
4769,3,400,2901.0,2280.1781970649895,0.10820000000007854
4770,2,700,2899.5,2279.8469922448126,0.10800000000007853
4771,0,7050,2964.0,2280.846605196982,0.10780000000007853
4772,3,-50,2957.5,2280.3582652419864,0.10760000000007852
4773,2,750,2889.0,2280.0377042312525,0.10740000000007852
4774,3,350,2822.5,2279.633507853403,0.10720000000007851
4775,2,750,2819.0,2279.3132328308207,0.1070000000000785
4776,3,1100,2764.5,2279.0663596399413,0.1068000000000785
4777,0,7500,2842.0,2280.1590623691923,0.1066000000000785
4778,1,400,2771.5,2279.7656413475625,0.10640000000007849
4779,2,650,2771.5,2279.4246861924685,0.10620000000007848
4780,0,6300,2770.0,2280.2656348044343,0.10600000000007848
4781,3,650,2701.0,2279.9247176913427,0.10580000000007847
4782,3,350,2632.5,2279.5212209910096,0.10560000000007846
4783,1,1000,2578.0,2279.253762541806,0.10540000000007846
4784,3,700,2578.0,2278.9237199582026,0.10520000000007845
4785,3,1250,2585.0,2278.708733806937,0.10500000000007845
4786,0,7450,2650.5,2279.789011907249,0.10480000000007844
4787,0,6400,2705.5,2280.6495405179617,0.10460000000007844
4788,1,1200,2715.5,2280.4238880768426,0.10440000000007843
4789,1,300,2715.5,2280.010438413361,0.10420000000007842
4790,0,6650,2782.5,2280.922563139219,0.10400000000007842
4791,2,600,2718.0,2280.5717863105174,0.10380000000007841
4792,2,750,2727.0,2280.2524514917586,0.10360000000007841
4793,2,900,2666.5,2279.9645390070923,0.1034000000000784
4794,0,7050,2726.0,2280.9593326381646,0.1032000000000784
4795,2,850,2666.5,2280.6609674728943,0.10300000000007839
4796,3,1150,2603.5,2280.4252657911193,0.10280000000007838
4797,2,700,2608.0,2280.0958732805334,0.10260000000007838
4798,2,150,2589.0,2279.6520108355908,0.10240000000007837
4799,0,5600,2635.5,2280.34375,0.10220000000007837
4800,3,250,2636.0,2279.9208498229536,0.10200000000007836
4801,1,1000,2573.0,2279.6543107038733,0.10180000000007836
4802,3,450,2511.0,2279.2733708099104,0.10160000000007835
4803,1,-950,2434.5,2278.601165695254,0.10140000000007834
4804,0,7000,2437.5,2279.5837669094694,0.10120000000007834
4805,2,-450,2362.0,2279.0158135663755,0.10100000000007833
4806,0,7300,2429.0,2280.060328687331,0.10080000000007833
4807,2,1300,2436.5,2279.8564891846922,0.10060000000007832
4808,3,550,2371.5,2279.4967768766896,0.10040000000007832
4809,3,750,2374.5,2279.1787941787943,0.10020000000007831
4810,3,550,2374.0,2278.819372271877,0.1000000000000783
4811,0,7100,2443.0,2279.821280133001,0.0998000000000783
4812,0,7550,2441.5,2280.9162684396424,0.09960000000007829
4813,2,1200,2443.0,2280.6917324470296,0.09940000000007829
4814,2,450,2437.5,2280.3115264797507,0.09920000000007828
4815,2,950,2435.5,2280.035299003322,0.09900000000007828
4816,0,7050,2497.5,2281.025534565082,0.09880000000007827
4817,3,550,2434.0,2280.6662515566627,0.09860000000007826
4818,1,1000,2381.0,2280.400498028637,0.09840000000007826
4819,1,450,2384.0,2280.0207468879667,0.09820000000007825
4820,2,-300,2374.5,2279.4855839037546,0.09800000000007825
4821,1,450,2366.0,2279.1061800082953,0.09780000000007824
4822,1,1100,2313.0,2278.8617043334025,0.09760000000007824
4823,0,5400,2304.0,2279.508706467662,0.09740000000007823
4824,3,-200,2288.5,2278.9948186528495,0.09720000000007822
4825,3,500,2225.5,2278.6261914629094,0.09700000000007822
4826,1,1150,2232.5,2278.392376217112,0.09680000000007821
4827,3,400,2230.0,2278.003314001657,0.0966000000000782
4828,3,1650,2244.0,2277.8732656864777,0.0964000000000782
4829,0,7050,2303.5,2278.8612836438924,0.0962000000000782
4830,2,-200,2289.5,2278.348168081143,0.09600000000007819
4831,2,850,2288.0,2278.0525662251657,0.09580000000007818
4832,1,-100,2215.0,2277.56052141527,0.09560000000007818
4833,0,6500,2273.0,2278.4340091021927,0.09540000000007817
4834,2,1200,2282.0,2278.210961737332,0.09520000000007817
4835,0,6400,2276.5,2279.063275434243,0.09500000000007816
4836,1,1000,2285.5,2278.7988422575977,0.09480000000007816
4837,0,6550,2354.5,2279.681686647375,0.09460000000007815
4838,2,750,2290.0,2279.3655713990493,0.09440000000007814
4839,0,7150,2291.0,2280.371900826446,0.09420000000007814
4840,3,1000,2292.0,2280.1074158231772,0.09400000000007813
4841,0,5650,2344.0,2280.803387030153,0.09380000000007813
4842,0,6400,2404.0,2281.6539335122857,0.09360000000007812
4843,1,100,2403.5,2281.2035507844757,0.09340000000007811
4844,2,1050,2343.5,2280.949432404541,0.09320000000007811
4845,2,1400,2346.5,2280.7676434172513,0.0930000000000781
4846,2,300,2341.5,2280.358984939138,0.0928000000000781
4847,0,6850,2409.5,2281.3015676567657,0.09260000000007809
4848,3,350,2410.0,2280.9032790266033,0.09240000000007809
4849,0,6600,2461.5,2281.7938144329896,0.09220000000007808
4850,2,350,2468.0,2281.3955885384457,0.09200000000007807
4851,0,6350,2531.0,2282.2341302555647,0.09180000000007807
4852,0,5650,2577.5,2282.928085720173,0.09160000000007806
4853,0,5700,2563.0,2283.6320560362587,0.09140000000007806
4854,2,1000,2503.0,2283.3676622039134,0.09120000000007805
4855,0,7050,2506.0,2284.349258649094,0.09100000000007805
4856,3,400,2441.5,2283.961292979205,0.09080000000007804
4857,3,300,2443.5,2283.552902428983,0.09060000000007803
4858,0,6450,2501.5,2284.4103725046307,0.09040000000007803
4859,0,8400,2577.0,2285.6687242798353,0.09020000000007802
4860,1,1100,2578.0,2285.424809709936,0.09000000000007802
4861,1,0,2569.0,2284.9547511312217,0.08980000000007801
4862,0,7450,2639.0,2286.0168620193294,0.089600000000078
4863,2,900,2634.0,2285.7319078947367,0.089400000000078
4864,1,900,2579.0,2285.4470709146967,0.089200000000078
4865,3,750,2589.0,2285.13152486642,0.08900000000007799
4866,3,1350,2529.0,2284.93938771317,0.08880000000007798
4867,0,6100,2578.5,2285.723089564503,0.08860000000007798
4868,1,50,2509.0,2285.2639145615117,0.08840000000007797
4869,2,950,2514.5,2284.989733059548,0.08820000000007797
4870,0,6900,2576.5,2285.9371792239785,0.08800000000007796
4871,3,750,2513.5,2285.621921182266,0.08780000000007795
4872,1,-600,2508.0,2285.0297557972503,0.08760000000007795
4873,0,6650,2567.0,2285.9253180139517,0.08740000000007794
4874,3,400,2567.5,2285.5384615384614,0.08720000000007794
4875,2,350,2563.5,2285.1415094339623,0.08700000000007793
4876,2,1050,2563.0,2284.888250973959,0.08680000000007793
4877,2,1400,2502.0,2284.706847068471,0.08660000000007792
4878,3,900,2507.0,2284.423037507686,0.08640000000007791
4879,1,-50,2500.0,2283.9446721311474,0.08620000000007791
4880,1,650,2443.5,2283.6099160008193,0.0860000000000779
4881,2,1650,2453.5,2283.480131093814,0.0858000000000779
4882,0,7100,2521.0,2284.466516485767,0.08560000000007789
4883,0,6900,2580.0,2285.411547911548,0.08540000000007789
4884,1,1350,2586.5,2285.220061412487,0.08520000000007788
4885,2,1000,2584.0,2284.9570200573066,0.08500000000007787
4886,0,7150,2581.0,2285.952527112748,0.08480000000007787
4887,3,350,2520.5,2285.556464811784,0.08460000000007786
4888,0,6350,2572.0,2286.387809367969,0.08440000000007786
4889,1,850,2577.5,2286.094069529652,0.08420000000007785
4890,0,6650,2577.5,2286.986301369863,0.08400000000007785
4891,1,700,2578.5,2286.6618969746523,0.08380000000007784
4892,1,300,2574.0,2286.255875740854,0.08360000000007783
4893,2,-100,2564.0,2285.7682876992235,0.08340000000007783
4894,1,450,2498.0,2285.3932584269664,0.08320000000007782
4895,0,6050,2550.0,2286.162173202614,0.08300000000007782
4896,1,0,2538.5,2285.6953236675517,0.08280000000007781
4897,0,7050,2602.0,2286.6680277664354,0.0826000000000778
4898,3,600,2606.5,2286.3237395386814,0.0824000000000778
4899,0,6050,2611.0,2287.091836734694,0.0822000000000778
4900,3,1000,2618.5,2286.8292185268315,0.08200000000007779
4901,3,450,2613.0,2286.454508363933,0.08180000000007778
4902,3,650,2615.0,2286.1207424026106,0.08160000000007778
4903,0,6700,2691.5,2287.0207993474714,0.08140000000007777
4904,3,0,2621.5,2286.554536187564,0.08120000000007777
4905,2,850,2634.5,2286.261720342438,0.08100000000007776
4906,0,6800,2629.5,2287.181577338496,0.08080000000007775
4907,2,-350,2613.0,2286.6442542787286,0.08060000000007775
4908,2,400,2611.5,2286.259930739458,0.08040000000007774
4909,2,300,2607.0,2285.8553971486763,0.08020000000007774
4910,2,-450,2597.0,2285.298309916514,0.08000000000007773
4911,1,1150,2537.5,2285.0671824104234,0.07980000000007773
4912,3,0,2462.0,2284.6020761245672,0.07960000000007772
4913,1,400,2454.0,2284.218559218559,0.07940000000007771
4914,0,7400,2523.5,2285.259409969481,0.07920000000007771
4915,0,6900,2583.0,2286.198128559805,0.0790000000000777
4916,0,7150,2584.0,2287.1873093349604,0.0788000000000777
4917,1,750,2586.0,2286.874745831639,0.07860000000007769
4918,2,600,2582.0,2286.5318154096362,0.07840000000007769
4919,3,400,2581.5,2286.14837398374,0.07820000000007768
4920,0,5800,2642.5,2286.8624263361107,0.07800000000007767
4921,0,5950,2697.5,2287.6066639577407,0.07780000000007767
4922,0,6950,2756.0,2288.5537274019907,0.07760000000007766
4923,3,200,2704.0,2288.129569455727,0.07740000000007766
4924,1,50,2706.5,2287.6751269035535,0.07720000000007765
4925,1,900,2710.5,2287.3934226552983,0.07700000000007765
4926,1,950,2708.5,2287.121980921453,0.07680000000007764
4927,0,7200,2776.5,2288.1189123376626,0.07660000000007763
4928,0,6900,2829.0,2289.0545749644957,0.07640000000007763
4929,2,750,2766.0,2288.742393509128,0.07620000000007762
4930,3,800,2776.0,2288.4404786047453,0.07600000000007762
4931,2,400,2771.5,2288.057583130576,0.07580000000007761
4932,2,150,2774.0,2287.624163794851,0.0756000000000776
4933,0,7250,2781.5,2288.6299148763683,0.0754000000000776
4934,0,6850,2838.0,2289.554204660588,0.0752000000000776
4935,2,500,2779.0,2289.191653160454,0.07500000000007759
4936,3,-100,2768.0,2288.7077172371887,0.07480000000007758
4937,2,950,2712.0,2288.436614013771,0.07460000000007758
4938,0,6850,2773.0,2289.36019437133,0.07440000000007757
4939,2,950,2711.0,2289.089068825911,0.07420000000007757
4940,0,7150,2772.5,2290.072859744991,0.07400000000007756
4941,3,850,2724.5,2289.7814649939296,0.07380000000007755
4942,1,250,2663.0,2289.3688043698157,0.07360000000007755
4943,0,6900,2731.0,2290.3013754045305,0.07340000000007754
4944,0,5500,2775.5,2290.9504550050556,0.07320000000007754
4945,3,-550,2756.0,2290.376061463809,0.07300000000007753
4946,2,50,2753.5,2289.923185769153,0.07280000000007752
4947,0,6500,2750.0,2290.774050121261,0.07260000000007752
4948,3,1250,2759.0,2290.5637502525765,0.07240000000007751
4949,3,400,2697.0,2290.181818181818,0.07220000000007751
4950,0,6900,2762.5,2291.1129064835386,0.0720000000000775
4951,0,6700,2766.0,2292.0032310177708,0.0718000000000775
4952,0,6150,2771.0,2292.782152230971,0.07160000000007749
4953,3,300,2717.0,2292.3798950343157,0.07140000000007748
4954,0,6750,2774.5,2293.279515640767,0.07120000000007748
4955,3,1400,2718.0,2293.0992736077483,0.07100000000007747
4956,0,7200,2786.0,2294.089166834779,0.07080000000007747
4957,0,7400,2857.0,2295.1189995966115,0.07060000000007746
4958,1,-100,2791.5,2294.6360153256705,0.07040000000007746
4959,1,900,2716.5,2294.3548387096776,0.07020000000007745
4960,0,7400,2779.5,2295.383995162266,0.07000000000007744
4961,3,-450,2775.0,2294.830713422007,0.06980000000007744
4962,2,-150,2699.0,2294.338101954463,0.06960000000007743
4963,0,6750,2757.5,2295.2356970185333,0.06940000000007743
4964,2,550,2754.0,2294.884189325277,0.06920000000007742
4965,2,800,2754.5,2294.583165525574,0.06900000000007742
4966,2,900,2750.0,2294.3023958123617,0.06880000000007741
4967,1,650,2695.5,2293.971417069243,0.0686000000000774
4968,0,7300,2768.0,2294.9788689877237,0.0684000000000774
4969,0,7300,2831.5,2295.9859154929577,0.0682000000000774
4970,0,8100,2843.5,2297.153490243412,0.06800000000007739
4971,1,600,2842.0,2296.8121480289624,0.06780000000007738
4972,2,-100,2847.0,2296.330182988136,0.06760000000007738
4973,2,300,2783.5,2295.928829915561,0.06740000000007737
4974,0,7000,2849.5,2296.8743718592964,0.06720000000007736
4975,2,-150,2844.5,2296.3826366559488,0.06700000000007736
4976,2,1500,2849.0,2296.2226240707255,0.06680000000007735
4977,1,1400,2849.0,2296.042587384492,0.06660000000007735
4978,2,650,2846.5,2295.71199035951,0.06640000000007734
4979,0,7650,2923.5,2296.7871485943774,0.06620000000007734
4980,3,-550,2911.5,2296.2156193535434,0.06600000000007733
4981,1,0,2895.0,2295.754716981132,0.06580000000007732
4982,0,6750,2891.5,2296.6486052578766,0.06560000000007732
4983,2,950,2832.0,2296.378410914928,0.06540000000007731
4984,1,-300,2815.5,2295.8575727181546,0.06520000000007731
4985,1,400,2809.5,2295.4773365423184,0.0650000000000773
4986,0,6850,2806.5,2296.3906156005614,0.0648000000000773
4987,0,6800,2871.0,2297.2935044105852,0.06460000000007729
4988,0,6900,2876.5,2298.216075365805,0.06440000000007728
4989,2,500,2873.0,2297.8557114228456,0.06420000000007728
4990,2,550,2812.0,2297.505509917852,0.06400000000007727
4991,0,7200,2877.0,2298.487580128205,0.06380000000007727
4992,2,-450,2869.5,2297.9371119567395,0.06360000000007726
4993,1,-200,2868.5,2297.436924309171,0.06340000000007726
4994,1,650,2870.5,2297.107107107107,0.06320000000007725
4995,2,850,2818.5,2296.8174539631705,0.06300000000007724
4996,0,6750,2886.0,2297.708625175105,0.06280000000007724
4997,3,450,2820.0,2297.3389355742297,0.06260000000007723
4998,2,1050,2824.5,2297.0894178835765,0.062400000000077234
4999,0,6950,2833.5,2298.02,0.062200000000077235
5000,0,7100,2894.5,2298.980203959208,0.062000000000077236
5001,0,6250,2952.5,2299.770091963215,0.06180000000007724
5002,1,50,2946.5,2299.320407755347,0.06160000000007724
5003,1,150,2881.0,2298.890887290168,0.06140000000007724
5004,0,6850,2949.5,2299.8001998001996,0.06120000000007724
5005,3,100,2942.0,2299.3607670795045,0.06100000000007724
5006,0,6700,2941.0,2300.2396644697424,0.060800000000077244
5007,0,7050,3015.0,2301.1880990415334,0.060600000000077245
5008,1,1100,3022.0,2300.9482930724694,0.060400000000077246
5009,1,400,3023.0,2300.568862275449,0.06020000000007725
5010,3,650,3034.0,2300.2394731590502,0.06000000000007725
5011,0,7450,3097.0,2301.2669592976854,0.05980000000007725
5012,3,1000,3107.0,2301.007380809894,0.05960000000007725
5013,3,650,3109.5,2300.6781013163145,0.05940000000007725
5014,0,7200,3107.5,2301.655034895314,0.05920000000007725
5015,0,6200,3100.5,2302.432216905901,0.059000000000077255
5016,2,550,3034.5,2302.082918078533,0.058800000000077256
5017,1,-50,3026.5,2301.6141889198884,0.05860000000007726
5018,0,6700,3087.5,2302.4905359633394,0.05840000000007726
5019,2,-250,3081.0,2301.9820717131474,0.05820000000007726
5020,0,7600,3099.0,2303.037243576977,0.05800000000007726
5021,0,6350,3103.0,2303.8430904022302,0.05780000000007726
5022,0,7450,3108.0,2304.8676089986066,0.05760000000007726
5023,0,7150,3177.5,2305.832006369427,0.057400000000077264
5024,1,650,3183.5,2305.502487562189,0.057200000000077265
5025,2,1150,3186.0,2305.2725825706325,0.05700000000007727
5026,3,1000,3186.5,2305.012930177044,0.05680000000007727
5027,1,550,3120.0,2304.6638822593477,0.05660000000007727
5028,1,1750,3068.5,2304.5535891827403,0.05640000000007727
5029,1,600,3067.0,2304.214711729622,0.05620000000007727
5030,1,750,3066.5,2303.9057841383424,0.05600000000007727
5031,1,200,3064.5,2303.487678855326,0.055800000000077274
5032,3,250,3065.5,2303.079674150606,0.055600000000077275
5033,0,7200,3065.0,2304.0524433849823,0.055400000000077276
5034,2,-50,2996.0,2303.5849056603774,0.05520000000007728
5035,0,6950,3060.5,2304.5075456711675,0.05500000000007728
5036,0,7350,3135.0,2305.509231685527,0.05480000000007728
5037,1,800,3133.5,2305.210400952759,0.05460000000007728
5038,0,7250,3137.5,2306.1917047033144,0.05440000000007728
5039,0,6000,3188.0,2306.9246031746034,0.054200000000077284
5040,0,7050,3187.0,2307.8655028764133,0.054000000000077285
5041,0,7050,3249.0,2308.8060293534313,0.053800000000077286
5042,0,7100,3317.5,2309.756097560976,0.05360000000007729
5043,1,150,3250.0,2309.3279143536874,0.05340000000007729
5044,3,1200,3207.0,2309.108027750248,0.05320000000007729
5045,1,1100,3223.5,2308.868410622275,0.05300000000007729
5046,1,400,3227.0,2308.4901921933824,0.05280000000007729
5047,0,6950,3231.5,2309.4096671949287,0.05260000000007729
5048,2,200,3221.0,2308.991879580115,0.052400000000077294
5049,3,1200,3229.0,2308.772277227723,0.052200000000077296
5050,1,1350,3173.5,2308.582458919026,0.0520000000000773
5051,0,6700,3173.5,2309.4517022961204,0.0518000000000773
5052,3,1150,3123.5,2309.22224421136,0.0516000000000773
5053,1,750,3128.0,2308.9137316976653,0.0514000000000773
5054,1,900,3069.5,2308.635014836795,0.0512000000000773
5055,1,700,3062.5,2308.3168512658226,0.0510000000000773
5056,0,6700,3057.5,2309.185287719992,0.050800000000077304
5057,3,400,2987.5,2308.8078291814945,0.050600000000077305
5058,2,450,2993.0,2308.4404032417474,0.05040000000007731
5059,2,350,2987.5,2308.0533596837945,0.05020000000007731
5060,3,550,2919.0,2307.705986959099,0.05000000000007731
5061,0,7000,2993.5,2308.632951402608,0.04980000000007731
5062,1,600,3001.0,2308.295476989927,0.04960000000007731
5063,1,800,2941.5,2307.9976303317535,0.04940000000007731
5064,1,1100,2947.0,2307.7591312931886,0.049200000000077314
5065,0,7250,3011.5,2308.734701934465,0.049000000000077315
5066,1,850,3011.0,2308.44681270969,0.048800000000077316
5067,1,600,3010.5,2308.1097079715864,0.04860000000007732
5068,0,6750,3005.0,2308.985993292563,0.04840000000007732
5069,2,-50,2931.5,2308.5207100591715,0.04820000000007732
5070,1,250,2853.0,2308.1147702622757,0.04800000000007732
5071,2,1050,2857.5,2307.866719242902,0.04780000000007732
5072,3,800,2866.5,2307.5694855115316,0.047600000000077324
5073,2,500,2868.5,2307.2132439889633,0.047400000000077325
5074,1,400,2802.5,2306.8374384236454,0.047200000000077326
5075,0,7250,2876.5,2307.811268715524,0.04700000000007733
5076,3,-350,2858.0,2307.287768367146,0.04680000000007733
5077,1,1250,2856.5,2307.0795588814494,0.04660000000007733
5078,3,-200,2848.0,2306.5859421145897,0.04640000000007733
5079,1,750,2779.0,2306.279527559055,0.04620000000007733
5080,2,600,2790.5,2305.9437118677424,0.04600000000007733
5081,2,700,2797.5,2305.627705627706,0.045800000000077334
5082,2,-450,2725.5,2305.0855793822548,0.045600000000077336
5083,0,6800,2784.0,2305.9697088906373,0.04540000000007734
5084,0,6950,2856.5,2306.882989183874,0.04520000000007734
5085,0,6200,2914.5,2307.6484467164764,0.04500000000007734
5086,0,7150,2917.5,2308.6003538431296,0.04480000000007734
5087,1,200,2851.5,2308.185927672956,0.04460000000007734
5088,1,650,2789.0,2307.8600903910396,0.04440000000007734
5089,2,1200,2796.0,2307.6424361493123,0.044200000000077344
5090,3,150,2792.0,2307.2186210960517,0.044000000000077345
5091,0,7550,2795.5,2308.2482325216024,0.043800000000077347
5092,0,6100,2861.0,2308.992735126644,0.04360000000007735
5093,0,6800,2931.0,2309.8743619945035,0.04340000000007735
5094,2,700,2931.5,2309.558390578999,0.04320000000007735
5095,0,6900,2992.0,2310.4591836734694,0.04300000000007735
5096,2,-1300,2911.5,2309.750833823818,0.04280000000007735
5097,0,7100,2978.0,2310.690466849745,0.042600000000077354
5098,1,-650,2961.0,2310.109825455972,0.042400000000077355
5099,1,900,2900.5,2309.8333333333335,0.042200000000077356
5100,0,7750,2907.0,2310.899823564007,0.04200000000007736
5101,3,600,2850.5,2310.5644845158763,0.04180000000007736
5102,0,6850,2918.5,2311.454046639232,0.04160000000007736
5103,0,7200,2989.0,2312.411833855799,0.04140000000007736
5104,2,850,2929.0,2312.1253672869734,0.04120000000007736
5105,0,6500,2993.0,2312.945554249902,0.04100000000007736
5106,1,1400,2940.0,2312.7667906794595,0.040800000000077365
5107,0,7550,2945.0,2313.7920908379015,0.040600000000077366
5108,2,-350,2930.5,2313.270698766882,0.04040000000007737
5109,0,6200,2988.5,2314.031311154599,0.04020000000007737
5110,1,50,2982.5,2313.588338876932,0.04000000000007737
5111,2,1100,2919.0,2313.3509389671362,0.03980000000007737
5112,3,200,2911.0,2312.9376100136906,0.03960000000007737
5113,0,7000,2974.5,2313.8541259288227,0.03940000000007737
5114,0,7050,2973.0,2314.7800586510266,0.039200000000077374
5115,1,50,2911.5,2314.337372947615,0.039000000000077376
5116,0,6700,2973.0,2315.1944498729727,0.03880000000007738
5117,0,5600,3029.5,2315.8362641656895,0.03860000000007738
5118,0,6200,3024.5,2316.5950380933778,0.03840000000007738
5119,3,50,3027.5,2316.15234375,0.03820000000007738
5120,0,6800,3019.5,2317.027924233548,0.03800000000007738
5121,0,6900,3025.0,2317.9226864506054,0.03780000000007738
5122,0,6300,3013.5,2318.6999804801876,0.037600000000077384
5123,1,950,2951.5,2318.4328649492586,0.037400000000077385
5124,3,1100,2956.0,2318.1951219512193,0.037200000000077386
5125,2,650,2951.0,2317.8696839641048,0.03700000000007739
5126,2,850,2949.5,2317.5833820947923,0.03680000000007739
5127,1,1500,2959.0,2317.4239469578783,0.03660000000007739
5128,0,7150,3013.0,2318.366153246247,0.03640000000007739
5129,0,7100,3078.0,2319.2982456140353,0.03620000000007739
5130,2,0,3070.5,2318.846228805301,0.036000000000077394
5131,3,600,3074.5,2318.5113016367886,0.035800000000077395
5132,1,350,3075.5,2318.1278005065265,0.035600000000077396
5133,0,6350,3067.0,2318.9131281651735,0.0354000000000774
5134,0,7100,3138.5,2319.844206426485,0.0352000000000774
5135,0,6950,3138.5,2320.7457165109035,0.0350000000000774
5136,0,6950,3134.5,2321.646875608332,0.0348000000000774
5137,1,-850,3118.0,2321.0295834955236,0.0346000000000774
5138,0,7150,3117.0,2321.969254718817,0.0344000000000774
5139,1,650,3063.5,2321.6439688715955,0.034200000000077405
5140,0,6250,3055.5,2322.4080918109316,0.034000000000077406
5141,0,6700,3052.0,2323.259432127577,0.03380000000007741
5142,3,250,2983.5,2322.856309546957,0.03360000000007741
5143,1,1350,2995.5,2322.6671850699845,0.03340000000007741
5144,0,6350,3047.0,2323.449951409135,0.03320000000007741
5145,2,750,3043.5,2323.1441896618735,0.03300000000007741
5146,1,600,3045.5,2322.8094035360405,0.03280000000007741
5147,0,7800,3054.0,2323.8733488733487,0.032600000000077414
5148,3,200,3054.0,2323.460866187609,0.032400000000077415
5149,0,6350,3105.5,2324.242718446602,0.03220000000007742
5150,1,1200,3104.0,2324.0244612696565,0.03200000000007742
5151,2,300,3040.0,2323.631599378882,0.03180000000007742
5152,0,6850,3097.0,2324.5099941781486,0.03160000000007742
5153,3,850,3098.0,2324.2239037640666,0.03140000000007742
5154,3,350,3092.5,2323.8409311348205,0.031200000000077423
5155,1,950,3095.0,2323.5744763382468,0.031000000000077424
5156,2,250,3030.5,2323.1723870467326,0.030800000000077425
5157,2,600,3032.5,2322.8383094222568,0.030600000000077426
5158,0,7300,3101.0,2323.8030626090326,0.030400000000077428
5159,1,450,3102.0,2323.43992248062,0.03020000000007743
5160,3,-250,3094.0,2322.9412904475876,0.03000000000007743
5161,2,450,3028.5,2322.5784579620304,0.02980000000007743
5162,2,-450,3018.0,2322.041448770095,0.029600000000077432
5163,0,6800,3078.0,2322.9085979860574,0.029400000000077434
5164,1,700,3074.0,2322.594385285576,0.029200000000077435
5165,0,7100,3072.5,2323.519163763066,0.029000000000077436
5166,1,1450,3078.5,2323.3501064447455,0.028800000000077437
5167,0,6850,3141.0,2324.2260061919505,0.02860000000007744
5168,3,950,3083.0,2323.9601470303733,0.02840000000007744
5169,3,1000,3093.5,2323.704061895551,0.02820000000007744
5170,0,7700,3168.0,2324.7437632953006,0.028000000000077442
5171,1,750,3165.0,2324.4392884764115,0.027800000000077443
5172,0,6850,3225.5,2325.314131065146,0.027600000000077445
5173,3,1800,3238.5,2325.212601468883,0.027400000000077446
5174,1,550,3240.0,2324.8695652173915,0.027200000000077447
5175,0,7150,3239.0,2325.801777434312,0.027000000000077448
5176,0,7250,3315.0,2326.7529457214605,0.02680000000007745
5177,0,6650,3369.0,2327.5878717651603,0.02660000000007745
5178,2,1600,3387.0,2327.4473836648003,0.026400000000077452
5179,3,900,3388.5,2327.1718146718144,0.026200000000077453
5180,3,1150,3394.0,2326.944605288554,0.026000000000077454
5181,0,7300,3460.0,2327.9042840602083,0.025800000000077455
5182,1,150,3466.0,2327.484082577658,0.025600000000077457
5183,2,150,3399.5,2327.0640432098767,0.025400000000077458
5184,0,7000,3400.0,2327.9652844744455,0.02520000000007746
5185,3,1150,3349.5,2327.738141149248,0.02500000000007746
5186,3,950,3287.5,2327.4725274725274,0.02480000000007746
5187,0,7450,3360.0,2328.459907478797,0.024600000000077463
5188,1,700,3360.5,2328.146078242436,0.024400000000077464
5189,3,1150,3360.0,2327.9190751445085,0.024200000000077465
5190,0,7000,3428.5,2328.8191099980736,0.024000000000077466
5191,2,700,3360.0,2328.5053929121727,0.023800000000077468
5192,2,550,3304.5,2328.162911611785,0.02360000000007747
5193,1,550,3242.0,2327.820562187139,0.02340000000007747
5194,3,-800,3227.0,2327.218479307026,0.02320000000007747
5195,0,7650,3234.5,2328.2428791377984,0.023000000000077472
5196,2,1550,3263.0,2328.0931306522994,0.022800000000077474
5197,0,6950,3261.5,2328.9823008849557,0.022600000000077475
5198,0,7350,3341.5,2329.948066935949,0.022400000000077476
5199,0,6450,3397.0,2330.7403846153848,0.022200000000077477
5200,0,7050,3390.0,2331.647760046145,0.02200000000007748
5201,2,1000,3394.0,2331.3917723952327,0.02180000000007748
5202,0,6550,3391.0,2332.2025754372476,0.02160000000007748
5203,0,7600,3395.0,2333.214834742506,0.021400000000077482
5204,0,7350,3460.0,2334.178674351585,0.021200000000077483
5205,1,500,3400.0,2333.8263542066848,0.021000000000077484
5206,1,-850,3377.5,2333.214903015172,0.020800000000077486
5207,3,1050,3312.5,2332.9685099846392,0.020600000000077487
5208,0,6350,3379.5,2333.739681320791,0.020400000000077488
5209,1,450,3322.0,2333.3781190019195,0.02020000000007749
5210,2,-300,3318.5,2332.872769142199,0.02000000000007749
5211,0,8250,3390.0,2334.0080583269378,0.01980000000007749
5212,0,7200,3460.0,2334.941492422789,0.019600000000077493
5213,0,7000,3460.0,2335.836210203299,0.019400000000077494
5214,3,-450,3385.0,2335.3020134228186,0.019200000000077495
5215,1,850,3393.0,2335.017254601227,0.019000000000077497
5216,2,-800,3318.0,2334.416331224842,0.018800000000077498
